var,mode,lag,corr,abs_corr
so,5,14,-0.012503535839583598,0.012503535839583598
thetao,7,0,-0.012118275280799935,0.012118275280799935
thetao,4,11,0.01138775670322038,0.01138775670322038
so,6,16,-0.00947033518726761,0.00947033518726761
so,1,10,0.009030699465594497,0.009030699465594497
so,1,9,0.008589882142002396,0.008589882142002396
so,6,15,-0.008177296197827429,0.008177296197827429
so,5,13,-0.008170385246247412,0.008170385246247412
thetao,4,18,-0.007775090397103455,0.007775090397103455
so,6,12,-0.007586263703134459,0.007586263703134459
so,2,6,-0.006913022851369825,0.006913022851369825
thetao,2,16,0.0039515446637860595,0.0039515446637860595
